Age,Gender,Married,Dependents,Education,Employment_Type,Monthly_Income,Monthly_Expenses,Existing_EMI,Savings,Credit_Score,Credit_History,Loan_Type,Loan_Amount,Loan_Tenure,Property_Area,Debt_Ratio,Savings_Ratio,Financial_Score,Loan_Status
21,Male,No,0,Not Graduate,Government,110041,51982,1963,890335,596,0,Vehicle,901034,60,Rural,0.49,8.09,62.37,Rejected
35,Male,No,0,Graduate,Business,210092,41759,2667,962813,320,1,Home,4429842,300,Urban,0.21,4.58,55.45,Approved
41,Male,Yes,3,Graduate,Private,246546,81224,28393,238870,659,1,Home,1400972,180,Rural,0.44,0.97,57.75,Approved
26,Male,Yes,2,Graduate,Business,164757,18629,9065,879914,862,0,Education,3203095,300,Rural,0.17,5.34,80.54,Approved
35,Female,Yes,3,Graduate,Private,242702,112473,51633,1059838,859,1,Education,325640,240,Rural,0.68,4.37,66.33,Approved
38,Female,No,4,Not Graduate,Self Employed,33536,14946,3526,179079,683,1,Education,2871592,300,Urban,0.55,5.34,55.85,Rejected
32,Male,No,2,Not Graduate,Private,21297,8792,4530,657890,636,1,Vehicle,2200904,300,Rural,0.63,30.89,60.35,Rejected
24,Male,Yes,0,Not Graduate,Self Employed,50020,15144,10741,819860,637,0,Home,4765400,240,Urban,0.52,16.39,64.79,Rejected
25,Male,Yes,3,Not Graduate,Government,28277,13367,595,1156787,852,0,Home,4065923,300,Urban,0.49,40.91,74.19,Rejected
28,Male,Yes,2,Not Graduate,Government,153337,90805,17543,591240,559,1,Vehicle,2031912,120,Semiurban,0.71,3.86,47.49,Rejected
46,Female,Yes,0,Graduate,Business,39886,7834,124,1201738,579,1,Home,3472311,180,Rural,0.2,30.13,71.34,Rejected
29,Male,No,2,Not Graduate,Government,98654,57791,14209,372017,311,0,Personal,4572108,300,Rural,0.73,3.77,33.42,Rejected
54,Female,No,2,Graduate,Business,82904,35005,14591,357210,463,0,Vehicle,2834124,240,Rural,0.6,4.31,44.56,Rejected
33,Male,No,4,Graduate,Business,95324,40146,18302,160679,345,1,Home,1300609,240,Semiurban,0.61,1.69,34.12,Rejected
25,Male,Yes,3,Not Graduate,Self Employed,84767,10793,3191,29615,474,1,Home,3913429,180,Rural,0.16,0.35,50.21,Rejected
35,Male,No,4,Not Graduate,Government,202092,50475,43725,152658,602,1,Personal,267800,240,Semiurban,0.47,0.76,52.37,Approved
48,Female,Yes,1,Not Graduate,Government,47289,22196,8271,312934,398,0,Education,3269059,60,Semiurban,0.64,6.62,43.49,Rejected
57,Female,No,4,Not Graduate,Government,85995,14443,12076,478317,748,1,Education,3509733,240,Rural,0.31,5.56,68.56,Approved
36,Male,No,2,Not Graduate,Self Employed,27891,12960,6429,25895,480,1,Home,4256371,120,Urban,0.7,0.93,33.45,Rejected
56,Male,No,3,Graduate,Private,50374,18207,12126,924078,484,1,Education,4482699,120,Semiurban,0.6,18.34,55.46,Rejected
35,Female,Yes,4,Graduate,Business,64599,31018,8882,690723,598,1,Education,125075,240,Rural,0.62,10.69,60.63,Rejected
54,Female,Yes,1,Graduate,Government,195962,113499,48537,491183,493,0,Vehicle,2594285,120,Urban,0.83,2.51,39.96,Rejected
51,Female,Yes,2,Not Graduate,Self Employed,85997,27941,463,603943,619,1,Home,2266001,60,Semiurban,0.33,7.02,65.09,Approved
39,Male,No,1,Graduate,Self Employed,209994,91527,46936,820733,594,0,Education,561120,60,Urban,0.66,3.91,52.84,Rejected
35,Male,No,4,Graduate,Business,239181,120521,17416,272187,419,0,Personal,3670915,240,Urban,0.58,1.14,43.16,Rejected
44,Male,No,3,Graduate,Private,209901,78290,43689,1229498,399,1,Personal,4301023,300,Rural,0.58,5.86,50.41,Approved
21,Female,Yes,2,Graduate,Government,145140,48188,15399,47382,874,1,Education,1323772,120,Semiurban,0.44,0.33,62.16,Approved
59,Female,No,3,Graduate,Business,182341,46301,34214,1470499,746,0,Personal,2824141,60,Urban,0.44,8.06,73.33,Approved
54,Female,No,2,Graduate,Business,200821,55971,22947,151615,747,1,Home,1026812,120,Semiurban,0.39,0.75,60.95,Approved
25,Female,Yes,3,Graduate,Self Employed,52135,21817,6864,996359,361,1,Home,4080959,120,Urban,0.55,19.11,51.63,Rejected
25,Female,No,4,Not Graduate,Business,141268,15253,16151,468784,437,1,Personal,3522916,120,Semiurban,0.22,3.32,55.04,Approved
56,Male,Yes,0,Graduate,Business,198324,36689,25161,311165,680,1,Personal,2894291,120,Rural,0.31,1.57,61.94,Approved
59,Male,Yes,2,Graduate,Self Employed,201636,54792,10832,601664,303,1,Education,3270557,60,Urban,0.33,2.98,47.74,Approved
25,Male,No,0,Not Graduate,Government,227870,103499,6000,1119812,507,0,Education,2819832,120,Semiurban,0.48,4.91,57.06,Rejected
45,Male,No,2,Graduate,Government,165076,14400,36794,1015754,872,1,Personal,2005915,240,Semiurban,0.31,6.15,78.36,Approved
33,Female,Yes,1,Not Graduate,Government,94686,15882,21647,1394091,696,0,Personal,1194145,180,Urban,0.4,14.72,72.83,Approved
41,Male,Yes,1,Graduate,Private,227200,60661,35803,963497,511,0,Personal,3340586,60,Urban,0.42,4.24,57.54,Rejected
31,Female,No,3,Graduate,Self Employed,214672,65505,24084,923655,603,0,Personal,4714514,300,Semiurban,0.42,4.3,61.47,Rejected
44,Male,Yes,3,Graduate,Business,179652,40714,407,414829,807,1,Vehicle,2607438,60,Urban,0.23,2.31,70.8,Approved
36,Male,No,2,Not Graduate,Private,207195,22712,24541,688914,597,1,Home,1518256,300,Semiurban,0.23,3.32,64.63,Approved
25,Female,Yes,1,Not Graduate,Private,58771,16505,14434,671227,840,1,Personal,2072953,120,Rural,0.53,11.42,73.89,Approved
33,Male,Yes,2,Not Graduate,Government,231583,64579,7070,173371,426,0,Education,1271715,120,Rural,0.31,0.75,50.41,Rejected
47,Female,Yes,4,Graduate,Government,75391,29276,5764,328421,378,0,Personal,971091,300,Rural,0.46,4.36,44.58,Rejected
22,Male,Yes,4,Not Graduate,Private,77394,18540,1530,1270558,364,0,Personal,4816577,240,Urban,0.26,16.42,61.49,Rejected
31,Male,Yes,4,Not Graduate,Government,163025,20624,17430,505391,508,1,Education,1603546,300,Urban,0.23,3.1,58.3,Approved
44,Male,No,4,Not Graduate,Self Employed,192750,112503,38861,923597,812,0,Education,3521336,300,Semiurban,0.79,4.79,59.82,Rejected
57,Male,Yes,2,Not Graduate,Self Employed,88489,22916,5193,428662,652,1,Vehicle,4414046,180,Urban,0.32,4.84,62.68,Approved
58,Male,No,0,Graduate,Government,231686,132027,24421,546130,448,0,Vehicle,4750840,300,Rural,0.68,2.36,43.64,Rejected
23,Male,No,3,Not Graduate,Private,236226,110293,12466,1367794,410,1,Education,3095440,300,Semiurban,0.52,5.79,53.66,Approved
47,Male,No,0,Graduate,Business,161236,38049,22307,591360,632,0,Education,3914106,300,Urban,0.37,3.67,60.64,Approved
32,Female,Yes,1,Not Graduate,Business,198880,63319,3814,1072830,372,0,Education,3114558,300,Semiurban,0.34,5.39,55.15,Approved
47,Male,No,2,Not Graduate,Self Employed,117821,40143,19179,133000,837,1,Education,1130889,60,Semiurban,0.5,1.13,59.07,Approved
23,Female,Yes,0,Not Graduate,Government,66110,15928,7014,1353147,647,1,Personal,3262620,180,Rural,0.35,20.47,70.99,Approved
42,Female,Yes,1,Not Graduate,Government,176120,93041,19719,615454,519,1,Personal,2376092,300,Rural,0.64,3.49,47.89,Rejected
39,Female,Yes,4,Graduate,Self Employed,94506,26176,14405,673161,751,1,Home,3726136,120,Semiurban,0.43,7.12,68.52,Approved
59,Male,Yes,4,Not Graduate,Private,189959,108068,3098,472949,734,1,Personal,4002002,240,Semiurban,0.59,2.49,57.64,Approved
48,Female,No,1,Graduate,Business,21700,9641,3739,122587,628,1,Vehicle,349328,60,Rural,0.62,5.65,51.58,Rejected
33,Male,Yes,2,Graduate,Government,221001,66594,47523,291197,798,1,Education,1979631,60,Rural,0.52,1.32,61.45,Approved
53,Female,Yes,2,Graduate,Private,122556,21281,27073,1432949,349,0,Vehicle,4468129,180,Urban,0.39,11.69,58.58,Rejected
45,Male,Yes,1,Graduate,Government,136637,73181,22048,995005,785,1,Education,1283086,60,Semiurban,0.7,7.28,64.01,Approved
39,Male,Yes,0,Graduate,Self Employed,122906,71941,5668,995462,468,1,Home,2645213,60,Urban,0.63,8.1,52.97,Approved
53,Male,No,4,Not Graduate,Self Employed,209516,38571,7082,1162857,376,0,Education,767527,180,Rural,0.22,5.55,59.66,Approved
27,Male,Yes,4,Not Graduate,Private,214008,75561,36723,304024,778,1,Home,2365725,120,Rural,0.52,1.42,60.24,Approved
37,Female,Yes,2,Not Graduate,Government,159459,74294,26338,1345450,850,0,Vehicle,2449479,240,Urban,0.63,8.44,72.1,Approved
50,Female,No,3,Graduate,Business,238629,122218,12127,950154,570,1,Home,1139575,300,Rural,0.56,3.98,55.95,Approved
22,Female,Yes,1,Graduate,Private,131137,63094,6758,1443819,448,0,Vehicle,3074520,180,Urban,0.53,11.01,59.18,Rejected
35,Female,Yes,4,Not Graduate,Self Employed,194033,96938,1327,578534,405,1,Vehicle,4634156,300,Semiurban,0.51,2.98,46.53,Approved
26,Male,No,2,Graduate,Private,83844,29109,18464,78588,708,0,Home,4342459,240,Semiurban,0.57,0.94,49.67,Rejected
41,Female,No,4,Not Graduate,Government,240957,9080,18529,324466,369,0,Education,4460504,300,Semiurban,0.11,1.35,55.29,Rejected
50,Female,Yes,0,Not Graduate,Self Employed,192888,56170,45032,937427,886,0,Home,4239069,300,Rural,0.52,4.86,71.07,Approved
33,Female,Yes,3,Graduate,Self Employed,212933,94138,34965,1266636,487,0,Education,4935584,300,Urban,0.61,5.95,53.87,Rejected
36,Male,Yes,0,Graduate,Self Employed,54158,14190,89,1073466,495,0,Vehicle,1357413,240,Semiurban,0.26,19.82,66.26,Rejected
46,Female,No,2,Not Graduate,Self Employed,201166,30332,47669,383382,448,1,Personal,3165758,180,Rural,0.39,1.91,50.14,Approved
45,Female,No,4,Graduate,Business,171551,48415,17174,1014850,593,0,Personal,338646,120,Rural,0.38,5.92,63.58,Approved
57,Male,Yes,2,Graduate,Self Employed,246909,29661,19410,378200,591,0,Personal,1129682,120,Rural,0.2,1.53,63.24,Rejected
50,Male,No,4,Graduate,Business,236754,13347,51278,1209070,712,1,Vehicle,4224645,120,Rural,0.27,5.11,73.14,Approved
42,Male,No,2,Graduate,Private,59589,5390,7942,297606,387,1,Personal,2867928,240,Urban,0.22,4.99,52.86,Rejected
32,Male,Yes,2,Not Graduate,Government,80533,16059,2755,506624,495,1,Personal,599682,240,Rural,0.23,6.29,60.79,Approved
40,Male,No,2,Graduate,Private,166896,52457,21405,778016,340,1,Home,1570207,60,Urban,0.44,4.66,47.83,Approved
54,Male,Yes,2,Not Graduate,Government,77655,7589,12566,221843,300,1,Vehicle,4175897,60,Semiurban,0.26,2.86,44.37,Rejected
28,Male,No,2,Graduate,Self Employed,91863,11461,12275,238784,426,0,Home,1527318,180,Urban,0.26,2.6,50.06,Rejected
35,Male,No,0,Graduate,Government,53330,13018,2930,418316,461,0,Home,4873859,300,Rural,0.3,7.84,59.34,Rejected
29,Female,Yes,2,Graduate,Self Employed,81198,25771,1186,370845,440,0,Vehicle,811505,240,Urban,0.33,4.57,51.98,Rejected
24,Male,No,1,Graduate,Government,20017,7692,5002,1015419,814,1,Home,4631591,60,Semiurban,0.63,50.73,67.95,Rejected
36,Female,Yes,4,Not Graduate,Government,183797,79844,30692,1281698,850,0,Education,3510534,120,Urban,0.6,6.97,71.03,Approved
27,Male,Yes,2,Not Graduate,Private,211789,19938,28508,1458838,756,0,Personal,2552621,60,Urban,0.23,6.89,78.99,Approved
40,Male,Yes,3,Not Graduate,Business,119729,24089,21222,1321962,330,0,Home,1580033,240,Urban,0.38,11.04,58.1,Approved
48,Female,Yes,4,Graduate,Self Employed,54291,17230,10454,1484204,429,0,Vehicle,3277059,180,Semiurban,0.51,27.34,55.94,Rejected
50,Male,No,3,Graduate,Private,141613,45725,17763,1488716,319,0,Home,282334,180,Rural,0.45,10.51,56.39,Rejected
49,Male,No,1,Graduate,Private,101132,55614,20647,1233283,765,0,Education,1757867,60,Semiurban,0.75,12.19,65.42,Approved
56,Female,No,4,Not Graduate,Government,170565,28977,3980,1419716,439,0,Vehicle,2523584,60,Semiurban,0.19,8.32,67.18,Approved
21,Male,No,0,Not Graduate,Self Employed,225948,133574,34070,1386953,561,1,Personal,941191,180,Semiurban,0.74,6.14,53.99,Approved
29,Male,No,4,Not Graduate,Government,183292,104141,1171,864530,313,1,Vehicle,4658556,120,Rural,0.57,4.72,43.44,Rejected
49,Male,No,3,Graduate,Business,193995,102301,28476,641482,772,0,Education,1321241,300,Urban,0.67,3.31,58.46,Rejected
31,Female,Yes,2,Graduate,Private,90940,28549,7383,412502,857,1,Home,275466,300,Rural,0.4,4.54,68.94,Approved
29,Female,No,4,Graduate,Private,50901,6651,11668,379730,351,1,Home,463118,180,Semiurban,0.36,7.46,51.76,Approved
37,Female,Yes,1,Not Graduate,Business,33578,10581,5868,926696,665,1,Personal,4998353,240,Rural,0.49,27.6,66.2,Rejected
37,Male,No,0,Not Graduate,Business,217223,97762,43809,1344741,608,0,Personal,3220815,180,Semiurban,0.65,6.19,58.54,Rejected
44,Female,Yes,1,Graduate,Government,238814,30663,52834,959435,884,1,Vehicle,2363949,120,Urban,0.35,4.02,76.39,Approved
53,Male,Yes,4,Not Graduate,Self Employed,248901,82570,10176,929192,720,0,Personal,2434091,300,Semiurban,0.37,3.73,68.24,Approved
42,Male,No,3,Not Graduate,Business,37602,19230,3231,1155740,866,0,Personal,212365,180,Rural,0.6,30.74,72.07,Rejected
57,Male,No,0,Graduate,Government,51516,21513,9684,602111,690,0,Home,983253,60,Semiurban,0.61,11.69,64.56,Rejected
45,Female,No,3,Graduate,Self Employed,247495,63349,30,111423,602,0,Home,2782222,300,Urban,0.26,0.45,59.87,Rejected
26,Female,No,2,Graduate,Self Employed,194667,87518,23930,701046,713,1,Personal,2319935,240,Rural,0.57,3.6,59.5,Approved
49,Male,No,4,Graduate,Private,209241,94056,40342,813408,452,1,Education,3935417,180,Rural,0.64,3.89,46.96,Rejected
27,Female,Yes,3,Not Graduate,Self Employed,200215,56548,49234,671541,774,1,Vehicle,214378,240,Urban,0.53,3.35,63.27,Approved
36,Female,No,2,Not Graduate,Government,137339,20177,5520,126765,732,1,Education,4888183,240,Rural,0.19,0.92,64.26,Approved
35,Male,No,4,Not Graduate,Private,79401,25394,9285,431218,733,0,Vehicle,800461,180,Semiurban,0.44,5.43,63.51,Approved
32,Male,No,4,Not Graduate,Self Employed,137266,42971,4535,1058042,520,0,Home,3578836,60,Urban,0.35,7.71,63.64,Rejected
24,Female,No,3,Not Graduate,Government,116388,19071,9265,712097,337,0,Vehicle,4693900,60,Semiurban,0.24,6.12,54.57,Rejected
44,Female,Yes,3,Graduate,Business,120159,44520,18160,1046003,685,0,Vehicle,3890049,240,Semiurban,0.52,8.71,67.01,Rejected
48,Male,Yes,3,Graduate,Private,94214,13537,17608,913954,714,0,Home,4288640,60,Rural,0.33,9.7,74.99,Approved
30,Male,No,1,Not Graduate,Self Employed,216026,129233,22061,922774,728,1,Home,568698,240,Rural,0.7,4.27,58.53,Approved
23,Female,Yes,3,Not Graduate,Private,226464,92329,12797,877202,682,1,Education,730652,180,Semiurban,0.46,3.87,63.19,Approved
48,Female,No,3,Graduate,Self Employed,86885,6836,5125,340920,704,0,Home,1742280,180,Rural,0.14,3.92,68.48,Approved
37,Female,No,1,Not Graduate,Business,175886,16448,29845,912787,577,0,Education,908367,180,Rural,0.26,5.19,65.16,Approved
25,Male,No,3,Graduate,Private,73383,39037,554,1039926,312,0,Home,1071986,180,Semiurban,0.54,14.17,50.62,Rejected
47,Female,Yes,2,Graduate,Private,189704,92752,2639,1127351,636,0,Home,4655754,240,Urban,0.5,5.94,62.65,Approved
46,Female,Yes,2,Not Graduate,Self Employed,214309,79973,5666,143205,343,0,Personal,4651113,300,Semiurban,0.4,0.67,43.17,Rejected
43,Female,Yes,4,Graduate,Business,34415,18220,4858,571888,400,1,Personal,3422010,240,Rural,0.67,16.62,49.04,Rejected
27,Male,Yes,3,Graduate,Business,94474,39483,11450,416470,887,1,Personal,208019,180,Rural,0.54,4.41,65.84,Approved
22,Male,No,3,Not Graduate,Self Employed,114429,39730,23213,540760,354,0,Vehicle,2145362,300,Semiurban,0.55,4.73,43.26,Rejected
25,Male,Yes,3,Graduate,Business,195483,41867,17245,1449219,575,1,Personal,2968263,240,Urban,0.3,7.41,69.13,Approved
24,Male,No,1,Not Graduate,Government,220902,41339,45884,749382,755,0,Vehicle,3185033,240,Semiurban,0.39,3.39,67.33,Approved
35,Female,Yes,0,Not Graduate,Government,56247,21936,1372,872375,500,1,Education,2017464,60,Semiurban,0.41,15.51,62.04,Rejected
36,Male,Yes,4,Not Graduate,Self Employed,164418,87480,16376,837264,884,1,Education,432604,60,Urban,0.63,5.09,67.1,Approved
42,Male,Yes,2,Graduate,Government,242487,117304,10063,1288031,481,0,Vehicle,3498372,120,Urban,0.53,5.31,55.94,Rejected
36,Female,Yes,1,Not Graduate,Self Employed,43182,10669,271,686741,799,1,Home,677646,120,Rural,0.25,15.9,79.64,Approved
55,Female,Yes,3,Graduate,Self Employed,220938,22447,51641,1408657,823,1,Personal,1291365,180,Semiurban,0.34,6.38,78.11,Approved
46,Female,No,1,Graduate,Government,143316,57205,3647,1011654,330,0,Education,441263,300,Rural,0.42,7.06,51.78,Rejected
48,Female,No,2,Graduate,Business,231975,64212,18203,773307,804,0,Education,1047897,180,Rural,0.36,3.33,71.02,Approved
48,Male,Yes,3,Graduate,Self Employed,197968,15630,1132,1470364,380,0,Home,1887211,60,Urban,0.08,7.43,67.12,Approved
33,Male,Yes,3,Not Graduate,Private,132007,71026,18555,935209,534,0,Personal,3548334,300,Urban,0.68,7.08,52.82,Rejected
33,Female,Yes,1,Not Graduate,Private,31502,11559,1194,1074554,651,0,Vehicle,1246182,180,Rural,0.4,34.11,68.05,Rejected
42,Male,Yes,3,Graduate,Private,39125,7136,5119,526687,686,1,Vehicle,4529988,240,Urban,0.31,13.46,72.66,Approved
33,Female,No,3,Not Graduate,Self Employed,212835,57327,34797,279915,512,0,Personal,4195749,120,Semiurban,0.43,1.32,50.91,Rejected
21,Male,No,3,Not Graduate,Self Employed,242559,75452,15217,1074458,649,0,Home,3220707,240,Urban,0.37,4.43,66.19,Approved
39,Female,No,2,Not Graduate,Private,166277,37208,24066,1338921,824,1,Vehicle,1542437,60,Urban,0.37,8.05,78.32,Approved
58,Female,Yes,4,Graduate,Business,223461,41896,44960,964715,570,0,Personal,1106271,300,Semiurban,0.39,4.32,61.25,Rejected
24,Male,No,2,Graduate,Private,192915,97163,47629,1247193,865,1,Education,3886917,240,Urban,0.75,6.46,66.57,Approved
22,Female,Yes,3,Graduate,Private,177884,58896,21989,621710,838,1,Home,1913710,300,Rural,0.45,3.5,67.71,Approved
21,Female,Yes,3,Graduate,Business,136317,15424,25379,1048945,814,0,Vehicle,3825030,300,Urban,0.3,7.69,78.04,Approved
43,Female,No,2,Graduate,Private,117160,38729,6107,559603,894,0,Vehicle,4683330,60,Rural,0.38,4.78,72.49,Approved
49,Female,No,4,Graduate,Government,190609,71413,37557,434552,400,0,Vehicle,4472637,240,Semiurban,0.57,2.28,42.81,Rejected
54,Female,No,3,Graduate,Business,241670,26696,25177,685915,810,0,Vehicle,970044,240,Rural,0.21,2.84,74.9,Approved
49,Female,Yes,0,Not Graduate,Self Employed,127839,30431,28826,282003,721,0,Vehicle,3647231,120,Urban,0.46,2.21,57.66,Rejected
32,Female,No,4,Not Graduate,Business,242147,66004,21968,1017790,864,1,Education,3380694,240,Urban,0.36,4.2,75.59,Approved
48,Male,Yes,1,Graduate,Government,187347,93649,10904,591496,629,1,Personal,3102652,180,Semiurban,0.56,3.16,55.02,Approved
60,Female,No,0,Not Graduate,Government,176773,82900,26940,1085201,508,0,Education,3614594,120,Rural,0.62,6.14,53.29,Rejected
58,Male,Yes,1,Not Graduate,Government,27244,11122,4851,888254,311,0,Home,1994716,300,Rural,0.59,32.6,47.32,Rejected
22,Female,No,1,Graduate,Self Employed,226212,130864,12023,280314,579,0,Education,2747731,300,Rural,0.63,1.24,48.31,Rejected
27,Male,No,1,Not Graduate,Self Employed,215173,85522,48801,945806,366,1,Personal,1098339,180,Rural,0.62,4.4,44.94,Rejected
49,Female,No,0,Not Graduate,Private,50487,27540,5175,1300713,503,0,Education,1293930,240,Rural,0.65,25.76,54.94,Rejected
46,Male,Yes,4,Graduate,Private,166420,35213,18382,1445016,574,0,Home,3738134,60,Rural,0.32,8.68,69.87,Approved
53,Male,No,4,Not Graduate,Business,186243,88885,13914,795809,612,0,Vehicle,4701919,180,Urban,0.55,4.27,56.64,Rejected
21,Female,No,2,Graduate,Self Employed,121878,66293,21945,720993,743,1,Vehicle,2008461,300,Semiurban,0.72,5.92,58.01,Approved
47,Male,No,2,Graduate,Private,196277,45197,5710,429223,507,1,Home,1677889,120,Semiurban,0.26,2.19,56.98,Approved
40,Male,Yes,4,Not Graduate,Business,95117,41833,18696,136130,449,0,Vehicle,1278381,240,Urban,0.64,1.43,37.53,Rejected
43,Male,Yes,0,Not Graduate,Self Employed,195120,71432,28049,549386,582,0,Education,765137,120,Urban,0.51,2.82,54.01,Rejected
41,Male,No,0,Graduate,Government,170699,11247,24685,340995,592,1,Vehicle,1376662,60,Rural,0.21,2.0,60.82,Approved
29,Male,No,3,Graduate,Business,96134,19345,15109,879993,456,0,Personal,3655446,240,Semiurban,0.36,9.15,61.67,Rejected
37,Female,No,3,Not Graduate,Government,69713,33860,1572,932424,348,0,Personal,4847744,180,Rural,0.51,13.38,53.01,Rejected
44,Female,No,1,Graduate,Business,223221,96836,29694,1175244,561,0,Education,880216,60,Semiurban,0.57,5.26,57.39,Rejected
25,Female,No,4,Graduate,Government,208177,99294,30961,1156064,382,1,Vehicle,4335310,60,Semiurban,0.63,5.55,47.64,Approved
56,Male,No,1,Graduate,Private,142289,72940,17519,129601,815,1,Personal,4924027,180,Semiurban,0.64,0.91,54.66,Rejected
26,Female,No,1,Graduate,Government,32806,18573,304,551817,798,0,Vehicle,473788,240,Rural,0.58,16.82,69.52,Rejected
42,Female,No,4,Graduate,Government,70774,34111,135,1146510,726,0,Vehicle,3648557,120,Rural,0.48,16.2,70.58,Rejected
26,Male,Yes,3,Not Graduate,Private,76946,35858,16590,417048,756,1,Home,2088119,60,Rural,0.68,5.42,57.07,Approved
38,Female,Yes,0,Graduate,Self Employed,199675,7359,48993,786369,716,0,Home,3480151,240,Rural,0.28,3.94,69.22,Approved
31,Male,No,1,Graduate,Government,80844,23946,4635,223337,557,1,Education,2022686,60,Urban,0.35,2.76,52.91,Approved
58,Female,Yes,4,Graduate,Government,164436,7337,13246,260981,700,1,Home,3159466,300,Urban,0.13,1.59,67.11,Approved
33,Female,Yes,3,Graduate,Self Employed,212334,41944,29269,1110946,835,0,Vehicle,2878928,300,Urban,0.34,5.23,76.01,Approved
